trip_id,start_time,end_time,headway_secs
14U_14U_F2_1_12_0.52083,12:10:50,18:27:50,390
14U_14U_F2_1_1_0.55903,12:07:20,18:24:20,390
14U_14U_F2_1_3_0.59722,12:10:50,18:27:50,390
14U_14U_F2_1_5_0.63542,12:07:20,18:24:20,390
14U_14U_F2_1_7_0.67431,12:10:50,18:27:50,390
14U_14U_F2_1_9_0.71250,12:07:20,18:24:20,390
14U_14U_F2_1_11_0.75069,12:10:50,18:27:50,390
14U_14U_F2_1_13_0.79306,18:31:20,19:25:00,460
14U_14U_F2_1_3_0.83264,18:35:20,20:07:20,460
14U_14U_F2_1_6_0.87917,19:25:00,21:22:50,505
14U_14U_F2_1_9_0.92014,20:15:35,22:05:00,505
14U_14U_F2_1_13_0.31528,07:25:30,08:02:50,560
14U_14U_F2_1_3_0.35764,08:07:30,08:54:10,560
14U_14U_F2_1_6_0.40000,08:12:00,10:43:30,505
14U_14U_F2_1_8_0.44375,10:01:30,12:04:10,460
14U_14U_F2_1_11_0.48403,10:43:30,12:00:10,460
14U_14U_F2_1_13_0.52500,12:10:50,18:27:50,390
14U_14U_F2_1_2_0.56319,12:07:20,18:24:20,390
14U_14U_F2_1_4_0.60208,12:10:50,18:27:50,390
14U_14U_F2_1_6_0.64028,12:07:20,18:24:20,390
14U_14U_F2_1_8_0.67847,12:10:50,18:27:50,390
14U_14U_F2_1_10_0.71667,12:07:20,18:24:20,390
14U_14U_F2_1_12_0.75556,12:10:50,18:27:50,390
14U_14U_F2_1_1_0.79792,18:31:20,19:25:00,460
14U_14U_F2_1_4_0.83819,18:35:20,20:07:20,460
14U_14U_F2_1_11_0.24375,05:30:00,07:25:30,630
14U_14U_F2_1_12_0.27986,05:30:00,08:07:30,630
14U_14U_F2_1_1_0.32222,07:25:30,08:02:50,560
14U_14U_F2_1_5_0.36389,08:07:30,08:54:10,560
14U_14U_F2_1_7_0.40556,08:12:00,10:43:30,505
14U_14U_F2_1_10_0.44931,10:01:30,12:04:10,460
14U_14U_F2_1_12_0.48889,10:43:30,12:00:10,460
14U_14U_F2_1_1_0.52986,12:10:50,18:27:50,390
14U_14U_F2_1_3_0.56806,12:07:20,18:24:20,390
14U_14U_F2_1_5_0.60625,12:10:50,18:27:50,390
14U_14U_F2_1_7_0.64444,12:07:20,18:24:20,390
14U_14U_F2_1_9_0.68333,12:10:50,18:27:50,390
14U_14U_F2_1_11_0.72153,12:07:20,18:24:20,390
14U_14U_F2_1_13_0.75972,12:10:50,18:27:50,390
14U_14U_F2_1_3_0.80347,18:31:20,19:25:00,460
14U_14U_F2_1_5_0.84375,20:07:20,20:15:35,495
14U_14U_F2_1_8_0.88472,19:25:00,21:22:50,505
14U_14U_F2_1_10_0.92639,22:05:00,22:14:10,550
14U_14U_F2_1_12_0.96806,21:22:50,23:33:30,560
14U_14U_F2_1_3_1.01597,24:01:50,24:23:50,660
14U_14U_F2_1_3_0.32847,07:25:30,08:02:50,560
14U_14U_F2_1_6_0.37083,08:07:30,08:54:10,560
14U_14U_F2_1_8_0.41181,08:12:00,10:43:30,505
14U_14U_F2_1_11_0.45486,10:01:30,12:04:10,460
14U_14U_F2_1_13_0.49444,10:43:30,12:00:10,460
14U_14U_F2_1_2_0.53403,12:10:50,18:27:50,390
14U_14U_F2_1_4_0.57222,12:07:20,18:24:20,390
14U_14U_F2_1_6_0.61111,12:10:50,18:27:50,390
14U_14U_F2_1_8_0.64931,12:07:20,18:24:20,390
14U_14U_F2_1_10_0.68750,12:10:50,18:27:50,390
14U_14U_F2_1_12_0.72569,12:07:20,18:24:20,390
14U_14U_F2_1_1_0.76458,12:10:50,18:27:50,390
14U_14U_F2_1_4_0.80903,18:31:20,19:25:00,460
14U_14U_F2_1_6_0.85000,20:15:35,22:05:00,505
14U_14U_F2_1_9_0.89028,19:25:00,21:22:50,505
14U_14U_F2_1_11_0.93264,22:14:10,23:10:10,560
14U_14U_F2_1_13_0.97500,21:22:50,23:33:30,560
14U_14U_F2_1_5_1.02431,24:23:50,24:35:00,670
14U_14U_F2_1_12_0.25069,05:30:00,07:25:30,630
14U_14U_F2_1_1_0.28750,05:30:00,08:07:30,630
14U_14U_F2_1_5_0.33472,07:25:30,08:02:50,560
14U_14U_F2_1_7_0.37639,08:54:10,10:01:30,505
14U_14U_F2_1_10_0.41736,08:12:00,10:43:30,505
14U_14U_F2_1_12_0.45972,10:01:30,12:04:10,460
14U_14U_F2_1_1_0.50000,10:43:30,12:00:10,460
14U_14U_F2_1_3_0.53889,12:10:50,18:27:50,390
14U_14U_F2_1_5_0.57708,12:07:20,18:24:20,390
14U_14U_F2_1_7_0.61528,12:10:50,18:27:50,390
14U_14U_F2_1_9_0.65347,12:07:20,18:24:20,390
14U_14U_F2_1_11_0.69236,12:10:50,18:27:50,390
14U_14U_F2_1_13_0.73056,12:07:20,18:24:20,390
14U_14U_F2_1_2_0.76875,12:10:50,18:27:50,390
14U_14U_F2_1_2_0.50486,12:00:10,12:07:20,430
14U_14U_F2_1_4_0.54306,12:10:50,18:27:50,390
14U_14U_F2_1_6_0.58125,12:07:20,18:24:20,390
14U_14U_F2_1_8_0.62014,12:10:50,18:27:50,390
14U_14U_F2_1_10_0.65833,12:07:20,18:24:20,390
14U_14U_F2_1_12_0.69653,12:10:50,18:27:50,390
14U_14U_F2_1_1_0.73472,12:07:20,18:24:20,390
14U_14U_F2_1_3_0.77431,18:27:50,18:35:20,450
14U_14U_F2_1_5_0.81458,19:25:00,21:22:50,505
14U_14U_F2_1_8_0.85556,20:15:35,22:05:00,505
14U_14U_F2_1_10_0.89722,21:22:50,23:33:30,560
14U_14U_F2_1_12_0.93889,22:14:10,23:10:10,560
14U_14U_F2_1_1_0.98125,21:22:50,23:33:30,560
14U_14U_F2_1_1_0.25833,05:30:00,07:25:30,630
14U_14U_F2_1_3_0.29444,05:30:00,08:07:30,630
14U_14U_F2_1_6_0.34167,08:02:50,08:12:00,550
14U_14U_F2_1_8_0.38264,08:54:10,10:01:30,505
14U_14U_F2_1_11_0.42292,08:12:00,10:43:30,505
14U_14U_F2_1_13_0.46528,10:01:30,12:04:10,460
14U_14U_F2_1_3_0.50903,12:07:20,18:24:20,390
14U_14U_F2_1_5_0.54792,12:10:50,18:27:50,390
14U_14U_F2_1_7_0.58611,12:07:20,18:24:20,390
14U_14U_F2_1_9_0.62431,12:10:50,18:27:50,390
14U_14U_F2_1_11_0.66250,12:07:20,18:24:20,390
14U_14U_F2_1_13_0.70139,12:10:50,18:27:50,390
14U_14U_F2_1_2_0.73958,12:07:20,18:24:20,390
14U_14U_F2_1_4_0.77986,18:35:20,20:07:20,460
14U_14U_F2_1_6_0.82014,19:25:00,21:22:50,505
14U_14U_F2_1_9_0.86111,20:15:35,22:05:00,505
14U_14U_F2_1_11_0.90347,21:22:50,23:33:30,560
14U_14U_F2_1_13_0.94583,22:14:10,23:10:10,560
14U_14U_F2_1_3_0.98819,23:33:30,23:43:00,570
14U_14U_F2_1_3_0.23611,05:30:00,08:07:30,630
14U_14U_F2_1_5_0.27292,05:30:00,07:25:30,630
14U_14U_F2_1_6_0.30903,05:30:00,08:07:30,630
14U_14U_F2_1_8_0.35278,08:12:00,10:43:30,505
14U_14U_F2_1_11_0.39375,08:54:10,10:01:30,505
14U_14U_F2_1_13_0.43472,08:12:00,10:43:30,505
14U_14U_F2_1_3_0.47569,10:01:30,12:04:10,460
14U_14U_F2_1_5_0.51806,12:07:20,18:24:20,390
14U_14U_F2_1_7_0.55694,12:10:50,18:27:50,390
14U_14U_F2_1_9_0.59514,12:07:20,18:24:20,390
14U_14U_F2_1_11_0.63333,12:10:50,18:27:50,390
14U_14U_F2_1_13_0.67153,12:07:20,18:24:20,390
14U_14U_F2_1_2_0.71042,12:10:50,18:27:50,390
14U_14U_F2_1_4_0.74861,12:07:20,18:24:20,390
14U_14U_F2_1_6_0.79028,18:35:20,20:07:20,460
14U_14U_F2_1_9_0.83194,19:25:00,21:22:50,505
14U_14U_F2_1_11_0.87292,20:15:35,22:05:00,505
14U_14U_F2_1_13_0.91667,21:22:50,23:33:30,560
14U_14U_F2_1_3_0.95833,22:14:10,23:10:10,560
14U_14U_F2_1_6_1.00208,23:53:00,24:03:30,630
14U_14U_F2_1_10_0.35903,08:12:00,10:43:30,505
14U_14U_F2_1_12_0.40000,08:54:10,10:01:30,505
14U_14U_F2_1_1_0.44097,08:12:00,10:43:30,505
14U_14U_F2_1_4_0.48125,10:01:30,12:04:10,460
14U_14U_F2_1_6_0.52292,12:07:20,18:24:20,390
14U_14U_F2_1_8_0.56111,12:10:50,18:27:50,390
14U_14U_F2_1_10_0.59931,12:07:20,18:24:20,390
14U_14U_F2_1_12_0.63819,12:10:50,18:27:50,390
14U_14U_F2_1_1_0.67639,12:07:20,18:24:20,390
14U_14U_F2_1_3_0.71458,12:10:50,18:27:50,390
14U_14U_F2_1_5_0.75278,12:07:20,18:24:20,390
14U_14U_F2_1_8_0.79583,18:35:20,20:07:20,460
14U_14U_F2_1_10_0.83819,19:25:00,21:22:50,505
14U_14U_F2_1_12_0.87917,20:15:35,22:05:00,505
14U_14U_F2_1_1_0.92292,21:22:50,23:33:30,560
14U_14U_F2_1_5_0.96528,22:14:10,23:10:10,560
14U_14U_F2_1_5_0.24375,05:30:00,08:07:30,630
14U_14U_F2_1_6_0.27986,05:30:00,07:25:30,630
14U_14U_F2_1_7_0.31667,05:30:00,08:07:30,630
14U_14U_F2_1_11_0.36458,08:12:00,10:43:30,505
14U_14U_F2_1_13_0.40556,08:54:10,10:01:30,505
14U_14U_F2_1_3_0.44653,08:12:00,10:43:30,505
14U_14U_F2_1_5_0.48681,10:01:30,12:04:10,460
14U_14U_F2_1_7_0.52708,12:07:20,18:24:20,390
14U_14U_F2_1_9_0.56597,12:10:50,18:27:50,390
14U_14U_F2_1_11_0.60417,12:07:20,18:24:20,390
14U_14U_F2_1_13_0.64236,12:10:50,18:27:50,390
14U_14U_F2_1_2_0.68056,12:07:20,18:24:20,390
14U_14U_F2_1_4_0.71944,12:10:50,18:27:50,390
14U_14U_F2_1_6_0.75764,12:07:20,18:24:20,390
14U_14U_F2_1_9_0.80069,18:35:20,20:07:20,460
14U_14U_F2_1_11_0.84375,19:25:00,21:22:50,505
14U_14U_F2_1_13_0.88472,20:15:35,22:05:00,505
14U_14U_F2_1_3_0.92917,21:22:50,23:33:30,560
14U_14U_F2_1_6_0.97153,23:10:10,23:19:50,580
14U_14U_F2_1_8_1.01042,24:03:30,24:38:00,690
14U_14U_F2_1_6_0.25069,05:30:00,08:07:30,630
14U_14U_F2_1_7_0.28750,05:30:00,07:25:30,630
14U_14U_F2_1_8_0.32361,05:30:00,08:07:30,630
14U_14U_F2_1_12_0.37083,08:12:00,10:43:30,505
14U_14U_F2_1_1_0.41181,08:54:10,10:01:30,505
14U_14U_F2_1_4_0.45208,10:43:30,12:00:10,460
14U_14U_F2_1_6_0.49167,10:01:30,12:04:10,460
14U_14U_F2_1_8_0.53194,12:07:20,18:24:20,390
14U_14U_F2_1_10_0.57014,12:10:50,18:27:50,390
14U_14U_F2_1_12_0.60833,12:07:20,18:24:20,390
14U_14U_F2_1_1_0.64722,12:10:50,18:27:50,390
14U_14U_F2_1_3_0.68542,12:07:20,18:24:20,390
14U_14U_F2_1_5_0.72361,12:10:50,18:27:50,390
14U_14U_F2_1_7_0.76181,12:07:20,18:24:20,390
14U_14U_F2_1_7_0.25833,05:30:00,08:07:30,630
14U_14U_F2_1_8_0.29444,05:30:00,07:25:30,630
14U_14U_F2_1_11_0.33125,05:30:00,08:07:30,630
14U_14U_F2_1_13_0.37639,08:12:00,10:43:30,505
14U_14U_F2_1_3_0.41736,08:54:10,10:01:30,505
14U_14U_F2_1_5_0.45694,10:43:30,12:00:10,460
14U_14U_F2_1_7_0.49722,10:01:30,12:04:10,460
14U_14U_F2_1_9_0.53611,12:07:20,18:24:20,390
14U_14U_F2_1_11_0.57500,12:10:50,18:27:50,390
14U_14U_F2_1_13_0.61319,12:07:20,18:24:20,390
14U_14U_F2_1_2_0.65139,12:10:50,18:27:50,390
14U_14U_F2_1_4_0.68958,12:07:20,18:24:20,390
14U_14U_F2_1_6_0.72847,12:10:50,18:27:50,390
14U_14U_F2_1_8_0.76667,12:07:20,18:24:20,390
14U_14U_F2_1_10_0.80625,18:35:20,20:07:20,460
14U_14U_F2_1_12_0.84931,19:25:00,21:22:50,505
14U_14U_F2_1_1_0.89028,20:15:35,22:05:00,505
14U_14U_F2_1_5_0.93611,21:22:50,23:33:30,560
14U_14U_F2_1_8_0.97917,23:19:50,24:01:50,630
14U_14U_F2_1_10_1.01806,24:03:30,24:38:00,690
14U_14U_F2_1_4_0.42292,10:01:30,12:04:10,460
14U_14U_F2_1_6_0.46250,10:43:30,12:00:10,460
14U_14U_F2_1_8_0.50278,10:01:30,12:04:10,460
14U_14U_F2_1_10_0.54097,12:07:20,18:24:20,390
14U_14U_F2_1_12_0.57917,12:10:50,18:27:50,390
14U_14U_F2_1_1_0.61736,12:07:20,18:24:20,390
14U_14U_F2_1_3_0.65625,12:10:50,18:27:50,390
14U_14U_F2_1_5_0.69444,12:07:20,18:24:20,390
14U_14U_F2_1_7_0.73264,12:10:50,18:27:50,390
14U_14U_F2_1_9_0.77153,18:24:20,18:31:20,420
14U_14U_F2_1_11_0.81181,18:35:20,20:07:20,460
14U_14U_F2_1_13_0.85556,19:25:00,21:22:50,505
14U_14U_F2_1_3_0.89653,20:15:35,22:05:00,505
14U_14U_F2_1_6_0.94236,21:22:50,23:33:30,560
14U_14U_F2_1_10_0.98611,23:19:50,24:01:50,630
14U_14U_F2_1_11_1.02639,24:03:30,24:38:00,690
14U_14U_F2_1_9_0.50694,12:04:10,12:10:50,400
14U_14U_F2_1_11_0.54514,12:07:20,18:24:20,390
14U_14U_F2_1_13_0.58403,12:10:50,18:27:50,390
14U_14U_F2_1_2_0.62222,12:07:20,18:24:20,390
14U_14U_F2_1_4_0.66042,12:10:50,18:27:50,390
14U_14U_F2_1_6_0.69861,12:07:20,18:24:20,390
14U_14U_F2_1_8_0.73750,12:10:50,18:27:50,390
14U_14U_F2_1_10_0.77708,18:31:20,19:25:00,460
14U_14U_F2_1_12_0.81667,18:35:20,20:07:20,460
14U_14U_F2_1_1_0.86111,19:25:00,21:22:50,505
14U_14U_F2_1_5_0.90208,20:15:35,22:05:00,505
14U_14U_F2_1_8_0.94861,21:22:50,23:33:30,560
14U_14U_F2_1_11_0.99375,23:19:50,24:01:50,630
14U_14U_F2_1_7_0.22917,05:30:00,07:25:30,630
14U_14U_F2_1_8_0.26528,05:30:00,08:07:30,630
14U_14U_F2_1_11_0.30208,05:30:00,07:25:30,630
14U_14U_F2_1_12_0.33819,05:30:00,08:07:30,630
14U_14U_F2_1_1_0.38194,08:12:00,10:43:30,505
14U_14U_F2_1_5_0.42778,10:01:30,12:04:10,460
14U_14U_F2_1_7_0.46806,10:43:30,12:00:10,460
14U_14U_F2_1_10_0.51181,12:10:50,18:27:50,390
14U_14U_F2_1_12_0.55000,12:07:20,18:24:20,390
14U_14U_F2_1_1_0.58819,12:10:50,18:27:50,390
14U_14U_F2_1_3_0.62639,12:07:20,18:24:20,390
14U_14U_F2_1_5_0.66528,12:10:50,18:27:50,390
14U_14U_F2_1_7_0.70347,12:07:20,18:24:20,390
14U_14U_F2_1_9_0.74167,12:10:50,18:27:50,390
14U_14U_F2_1_11_0.78194,18:31:20,19:25:00,460
14U_14U_F2_1_13_0.82222,18:35:20,20:07:20,460
14U_14U_F2_1_3_0.86736,19:25:00,21:22:50,505
14U_14U_F2_1_6_0.90833,20:15:35,22:05:00,505
14U_14U_F2_1_10_0.95556,21:22:50,23:33:30,560
14U_14U_F2_1_12_1.00069,23:19:50,24:01:50,630
14U_14U_F2_2_1_0.24236,05:30:00,08:54:00,510
14U_14U_F2_2_3_0.26458,05:30:00,06:27:00,570
14U_14U_F2_2_7_0.31181,05:30:00,08:54:00,510
14U_14U_F2_2_9_0.35903,06:27:00,09:00:00,510
14U_14U_F2_2_11_0.40625,08:54:00,13:25:20,440
14U_14U_F2_2_13_0.45208,09:00:00,14:22:40,440
14U_14U_F2_2_16_0.49792,08:54:00,13:25:20,440
14U_14U_F2_2_2_0.54375,09:00:00,14:22:40,440
14U_14U_F2_2_4_0.59028,13:25:20,24:13:25,385
14U_14U_F2_2_6_0.63472,14:22:40,24:25:50,385
14U_14U_F2_2_8_0.67917,13:25:20,24:13:25,385
14U_14U_F2_2_10_0.72361,14:22:40,24:25:50,385
14U_14U_F2_2_12_0.76806,13:25:20,24:13:25,385
14U_14U_F2_2_14_0.81319,14:22:40,24:25:50,385
14U_14U_F2_2_16_0.85764,13:25:20,24:13:25,385
14U_14U_F2_2_2_0.90208,14:22:40,24:25:50,385
14U_14U_F2_2_4_0.94653,13:25:20,24:13:25,385
14U_14U_F2_2_6_0.99097,14:22:40,24:25:50,385
14U_14U_F2_2_10_0.25833,05:30:00,08:54:00,510
14U_14U_F2_2_13_0.30556,06:27:00,09:00:00,510
14U_14U_F2_2_16_0.35278,05:30:00,08:54:00,510
14U_14U_F2_2_2_0.40139,09:00:00,14:22:40,440
14U_14U_F2_2_4_0.44722,08:54:00,13:25:20,440
14U_14U_F2_2_7_0.49306,09:00:00,14:22:40,440
14U_14U_F2_2_9_0.53889,08:54:00,13:25:20,440
14U_14U_F2_2_11_0.58472,09:00:00,14:22:40,440
14U_14U_F2_2_13_0.63056,13:25:20,24:13:25,385
14U_14U_F2_2_15_0.67500,14:22:40,24:25:50,385
14U_14U_F2_2_1_0.71944,13:25:20,24:13:25,385
14U_14U_F2_2_3_0.76389,14:22:40,24:25:50,385
14U_14U_F2_2_5_0.80833,13:25:20,24:13:25,385
14U_14U_F2_2_7_0.85278,14:22:40,24:25:50,385
14U_14U_F2_2_9_0.89792,13:25:20,24:13:25,385
14U_14U_F2_2_11_0.94236,14:22:40,24:25:50,385
14U_14U_F2_2_13_0.98681,13:25:20,24:13:25,385
14U_14U_F2_2_11_0.26458,05:30:00,08:54:00,510
14U_14U_F2_2_15_0.31181,06:27:00,09:00:00,510
14U_14U_F2_2_1_0.35903,05:30:00,08:54:00,510
14U_14U_F2_2_3_0.40625,09:00:00,14:22:40,440
14U_14U_F2_2_5_0.45208,08:54:00,13:25:20,440
14U_14U_F2_2_8_0.49792,09:00:00,14:22:40,440
14U_14U_F2_2_10_0.54375,08:54:00,13:25:20,440
14U_14U_F2_2_12_0.58958,09:00:00,14:22:40,440
14U_14U_F2_2_14_0.63472,13:25:20,24:13:25,385
14U_14U_F2_2_16_0.67917,14:22:40,24:25:50,385
14U_14U_F2_2_2_0.72361,13:25:20,24:13:25,385
14U_14U_F2_2_4_0.76806,14:22:40,24:25:50,385
14U_14U_F2_2_6_0.81319,13:25:20,24:13:25,385
14U_14U_F2_2_8_0.85764,14:22:40,24:25:50,385
14U_14U_F2_2_10_0.90208,13:25:20,24:13:25,385
14U_14U_F2_2_12_0.94653,14:22:40,24:25:50,385
14U_14U_F2_2_14_0.99097,13:25:20,24:13:25,385
14U_14U_F2_2_13_0.27014,05:30:00,08:54:00,510
14U_14U_F2_2_16_0.31736,06:27:00,09:00:00,510
14U_14U_F2_2_2_0.36458,05:30:00,08:54:00,510
14U_14U_F2_2_4_0.41111,09:00:00,14:22:40,440
14U_14U_F2_2_7_0.45694,08:54:00,13:25:20,440
14U_14U_F2_2_9_0.50278,09:00:00,14:22:40,440
14U_14U_F2_2_11_0.54861,08:54:00,13:25:20,440
14U_14U_F2_2_13_0.59444,09:00:00,14:22:40,440
14U_14U_F2_2_15_0.63889,13:25:20,24:13:25,385
14U_14U_F2_2_1_0.68403,14:22:40,24:25:50,385
14U_14U_F2_2_3_0.72847,13:25:20,24:13:25,385
14U_14U_F2_2_5_0.77292,14:22:40,24:25:50,385
14U_14U_F2_2_7_0.81736,13:25:20,24:13:25,385
14U_14U_F2_2_9_0.86181,14:22:40,24:25:50,385
14U_14U_F2_2_11_0.90625,13:25:20,24:13:25,385
14U_14U_F2_2_13_0.95139,14:22:40,24:25:50,385
14U_14U_F2_2_15_0.99583,13:25:20,24:13:25,385
14U_14U_F2_2_15_0.27639,05:30:00,08:54:00,510
14U_14U_F2_2_1_0.32361,06:27:00,09:00:00,510
14U_14U_F2_2_3_0.37083,05:30:00,08:54:00,510
14U_14U_F2_2_5_0.41667,09:00:00,14:22:40,440
14U_14U_F2_2_8_0.46250,08:54:00,13:25:20,440
14U_14U_F2_2_10_0.50833,09:00:00,14:22:40,440
14U_14U_F2_2_12_0.55417,08:54:00,13:25:20,440
14U_14U_F2_2_14_0.59931,14:22:40,24:25:50,385
14U_14U_F2_2_16_0.64375,13:25:20,24:13:25,385
14U_14U_F2_2_2_0.68819,14:22:40,24:25:50,385
14U_14U_F2_2_4_0.73264,13:25:20,24:13:25,385
14U_14U_F2_2_6_0.77708,14:22:40,24:25:50,385
14U_14U_F2_2_8_0.82153,13:25:20,24:13:25,385
14U_14U_F2_2_10_0.86667,14:22:40,24:25:50,385
14U_14U_F2_2_12_0.91111,13:25:20,24:13:25,385
14U_14U_F2_2_14_0.95556,14:22:40,24:25:50,385
14U_14U_F2_2_16_1.00000,13:25:20,24:13:25,385
14U_14U_F2_2_4_0.37569,08:54:00,13:25:20,440
14U_14U_F2_2_7_0.42153,09:00:00,14:22:40,440
14U_14U_F2_2_9_0.46736,08:54:00,13:25:20,440
14U_14U_F2_2_11_0.51319,09:00:00,14:22:40,440
14U_14U_F2_2_13_0.55903,08:54:00,13:25:20,440
14U_14U_F2_2_15_0.60347,14:22:40,24:25:50,385
14U_14U_F2_2_1_0.64792,13:25:20,24:13:25,385
14U_14U_F2_2_3_0.69236,14:22:40,24:25:50,385
14U_14U_F2_2_5_0.73750,13:25:20,24:13:25,385
14U_14U_F2_2_7_0.78194,14:22:40,24:25:50,385
14U_14U_F2_2_9_0.82639,13:25:20,24:13:25,385
14U_14U_F2_2_11_0.87083,14:22:40,24:25:50,385
14U_14U_F2_2_13_0.91528,13:25:20,24:13:25,385
14U_14U_F2_2_15_0.95972,14:22:40,24:25:50,385
14U_14U_F2_2_1_1.00486,13:25:20,24:13:25,385
14U_14U_F2_2_14_0.56319,13:25:20,24:13:25,385
14U_14U_F2_2_16_0.60764,14:22:40,24:25:50,385
14U_14U_F2_2_2_0.65278,13:25:20,24:13:25,385
14U_14U_F2_2_4_0.69722,14:22:40,24:25:50,385
14U_14U_F2_2_6_0.74167,13:25:20,24:13:25,385
14U_14U_F2_2_8_0.78611,14:22:40,24:25:50,385
14U_14U_F2_2_10_0.83056,13:25:20,24:13:25,385
14U_14U_F2_2_12_0.87500,14:22:40,24:25:50,385
14U_14U_F2_2_14_0.92014,13:25:20,24:13:25,385
14U_14U_F2_2_16_0.96458,14:22:40,24:25:50,385
14U_14U_F2_2_2_1.00903,13:25:20,24:13:25,385
14U_14U_F2_2_13_0.23125,05:30:00,06:27:00,570
14U_14U_F2_2_16_0.28194,05:30:00,08:54:00,510
14U_14U_F2_2_2_0.32917,06:27:00,09:00:00,510
14U_14U_F2_2_5_0.38056,08:54:00,13:25:20,440
14U_14U_F2_2_8_0.42639,09:00:00,14:22:40,440
14U_14U_F2_2_10_0.47222,08:54:00,13:25:20,440
14U_14U_F2_2_12_0.51806,09:00:00,14:22:40,440
14U_14U_F2_2_15_0.56806,13:25:20,24:13:25,385
14U_14U_F2_2_1_0.61250,14:22:40,24:25:50,385
14U_14U_F2_2_3_0.65694,13:25:20,24:13:25,385
14U_14U_F2_2_5_0.70139,14:22:40,24:25:50,385
14U_14U_F2_2_7_0.74583,13:25:20,24:13:25,385
14U_14U_F2_2_9_0.79097,14:22:40,24:25:50,385
14U_14U_F2_2_11_0.83542,13:25:20,24:13:25,385
14U_14U_F2_2_13_0.87986,14:22:40,24:25:50,385
14U_14U_F2_2_15_0.92431,13:25:20,24:13:25,385
14U_14U_F2_2_1_0.96875,14:22:40,24:25:50,385
14U_14U_F2_2_3_1.01458,24:13:25,24:21:25,480
14U_14U_F2_2_15_0.23819,05:30:00,06:27:00,570
14U_14U_F2_2_1_0.28819,05:30:00,08:54:00,510
14U_14U_F2_2_3_0.33542,06:27:00,09:00:00,510
14U_14U_F2_2_7_0.38611,08:54:00,13:25:20,440
14U_14U_F2_2_9_0.43194,09:00:00,14:22:40,440
14U_14U_F2_2_11_0.47778,08:54:00,13:25:20,440
14U_14U_F2_2_13_0.52361,09:00:00,14:22:40,440
14U_14U_F2_2_16_0.57222,13:25:20,24:13:25,385
14U_14U_F2_2_2_0.61667,14:22:40,24:25:50,385
14U_14U_F2_2_4_0.66111,13:25:20,24:13:25,385
14U_14U_F2_2_6_0.70625,14:22:40,24:25:50,385
14U_14U_F2_2_8_0.75069,13:25:20,24:13:25,385
14U_14U_F2_2_10_0.79514,14:22:40,24:25:50,385
14U_14U_F2_2_12_0.83958,13:25:20,24:13:25,385
14U_14U_F2_2_14_0.88403,14:22:40,24:25:50,385
14U_14U_F2_2_16_0.92847,13:25:20,24:13:25,385
14U_14U_F2_2_2_0.97361,14:22:40,24:25:50,385
14U_14U_F2_2_4_1.02083,24:21:25,24:30:00,515
14U_14U_F2_2_16_0.24444,05:30:00,06:27:00,570
14U_14U_F2_2_2_0.29375,05:30:00,08:54:00,510
14U_14U_F2_2_5_0.34097,06:27:00,09:00:00,510
14U_14U_F2_2_8_0.39097,08:54:00,13:25:20,440
14U_14U_F2_2_10_0.43681,09:00:00,14:22:40,440
14U_14U_F2_2_12_0.48264,08:54:00,13:25:20,440
14U_14U_F2_2_15_0.52847,09:00:00,14:22:40,440
14U_14U_F2_2_1_0.57708,13:25:20,24:13:25,385
14U_14U_F2_2_3_0.62153,14:22:40,24:25:50,385
14U_14U_F2_2_5_0.66597,13:25:20,24:13:25,385
14U_14U_F2_2_7_0.71042,14:22:40,24:25:50,385
14U_14U_F2_2_9_0.75486,13:25:20,24:13:25,385
14U_14U_F2_2_11_0.79931,14:22:40,24:25:50,385
14U_14U_F2_2_13_0.84444,13:25:20,24:13:25,385
14U_14U_F2_2_15_0.88889,14:22:40,24:25:50,385
14U_14U_F2_2_1_0.93333,13:25:20,24:13:25,385
14U_14U_F2_2_3_0.97778,14:22:40,24:25:50,385
14U_14U_F2_2_1_0.25139,05:30:00,06:27:00,570
14U_14U_F2_2_3_0.30000,05:30:00,08:54:00,510
14U_14U_F2_2_7_0.34722,06:27:00,09:00:00,510
14U_14U_F2_2_9_0.39583,08:54:00,13:25:20,440
14U_14U_F2_2_11_0.44167,09:00:00,14:22:40,440
14U_14U_F2_2_13_0.48750,08:54:00,13:25:20,440
14U_14U_F2_2_16_0.53333,09:00:00,14:22:40,440
14U_14U_F2_2_2_0.58125,13:25:20,24:13:25,385
14U_14U_F2_2_4_0.62569,14:22:40,24:25:50,385
14U_14U_F2_2_6_0.67014,13:25:20,24:13:25,385
14U_14U_F2_2_8_0.71458,14:22:40,24:25:50,385
14U_14U_F2_2_10_0.75972,13:25:20,24:13:25,385
14U_14U_F2_2_12_0.80417,14:22:40,24:25:50,385
14U_14U_F2_2_14_0.84861,13:25:20,24:13:25,385
14U_14U_F2_2_16_0.89306,14:22:40,24:25:50,385
14U_14U_F2_2_2_0.93750,13:25:20,24:13:25,385
14U_14U_F2_2_4_0.98194,14:22:40,24:25:50,385
14U_14U_F2_2_2_0.24861,05:30:00,08:54:00,510
14U_14U_F2_2_5_0.27014,06:27:00,09:00:00,510
14U_14U_F2_2_8_0.31736,05:30:00,08:54:00,510
14U_14U_F2_2_10_0.36458,06:27:00,09:00:00,510
14U_14U_F2_2_12_0.41111,08:54:00,13:25:20,440
14U_14U_F2_2_15_0.45694,09:00:00,14:22:40,440
